2019-09-12 23:45:02,b'THREAD: The third #DemDebate is starting soon! \xf0\x9f\xa4\xa0\n\nFollow along as we join with progressives across the state using\xe2\x80\xa6 https://t.co/2scyxxiTxP'
2019-09-12 23:45:00,"b'In 15 min., 10 presidential candidates will take the stage to talk about key issues impacting our nation today. Wil\xe2\x80\xa6 https://t.co/6HgsRUL1F3'"
2019-09-12 23:44:58,b'RT @excitedelectron: #ISupportYang because of his great policies like Time Banking. Go to https://t.co/N5c9bStKZT to learn more about his p\xe2\x80\xa6'
2019-09-12 23:44:40,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:44:21,"b'RT @NBCLatino: The site of tonight\xe2\x80\x99s #DemocraticDebate, @TexasSouthern, was established  when U of Texas Austin denied a black man entry to\xe2\x80\xa6'"
2019-09-12 23:44:12,b'2020 Democratic Primary voting intention\n\nJoe Biden: 26%\nElizabeth Warren: 23%\nBernie Sanders: 15%\nKamala Harris: 5\xe2\x80\xa6 https://t.co/XItfyJx6XS'
2019-09-12 23:44:10,"b""RT @SFdirewolf: If you're gonna watch the #DemDebate tonight &amp; live-Tweet w/ #CripTheVote, check out this piece by @AndrewPulrang on decidi\xe2\x80\xa6"""
2019-09-12 23:43:17,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:43:08,b'RT @EpochTimes: \xe2\x80\x9cEvery top Democrat currently running\xe2\x80\xa6has vilified the police and made criminals out to be victims.\xe2\x80\x9d\n\nA #PoliceUnion repres\xe2\x80\xa6'
2019-09-12 23:42:49,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:42:36,b'RT @RachelSThomas: Ahead of the #DemDebate tonight: Our new Hear That? Say This tool helps you challenge biased reactions to women candidat\xe2\x80\xa6'
2019-09-12 23:42:00,"b""If it comes down to Bernie vs. Yang, I'll vote for Bernie. #DemDebate #2020Election"""
2019-09-12 23:41:52,b'RT @excitedelectron: #ISupportYang because of his great policies like Time Banking. Go to https://t.co/N5c9bStKZT to learn more about his p\xe2\x80\xa6'
2019-09-12 23:41:42,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:41:31,b'2020 Republican Primary voting intention\n\nDonald Trump: 76%\nMark Sanford: 2%\nJoe Walsh: 2%\nBill Weld: 2%\n\n9/12 - @Harris_X_ \n\n#2020Election'
2019-09-12 23:41:16,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:41:05,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:40:55,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:40:10,b'2020 Republican Primary voting intention\n\nDonald Trump: 76%\nBill Weld: 3%\nMark Sanford: 3%\nJoe Walsh: 1%\n\n9/10 - Mc\xe2\x80\xa6 https://t.co/SbyXYlWJz1'
2019-09-12 23:40:05,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:40:02,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:39:35,b'RT @RachelSThomas: Our #2020Election research shows voters are ready for a woman president. We just need to set aside outdated notions that\xe2\x80\xa6'
2019-09-12 23:39:32,b'RT @RachelSThomas: Ahead of the #DemDebate tonight: Our new Hear That? Say This tool helps you challenge biased reactions to women candidat\xe2\x80\xa6'
2019-09-12 23:39:19,"b'In just under a half hour, all eyes will be on Texas as @ABC moderates the #2020Election debate live from\xe2\x80\xa6 https://t.co/rcKtIIwDB4'"
2019-09-12 23:39:17,b'#NeverForget \n#MAGA\nDemocrats make excuses for #2020Election by saying below:\n1. Barack is only black POTUS so he c\xe2\x80\xa6 https://t.co/edZErNIoTn'
2019-09-12 23:39:16,"b'RT @NicoleLynneGra2: To be clear: I am beyond excited to be covering the Democratic National Debate tomorrow, Sept. 12th, on behalf of Hous\xe2\x80\xa6'"
2019-09-12 23:39:14,b'RT @HigherHeightPAC: Join us and our team of Higher Heights contributors tonight for the #DemocraticDebate at 8 pm ET! @RoyceBrooksTX @kimb\xe2\x80\xa6'
2019-09-12 23:39:10,"b'RT @Norway4Trump: RED ALERT! #USMilitary to Crack Down on ""#FakeNews"" and #Conservative Content Online Before #2020Election!\n\nThe Deep Stat\xe2\x80\xa6'"
2019-09-12 23:37:55,"b'RT @Norway4Trump: RED ALERT! #USMilitary to Crack Down on ""#FakeNews"" and #Conservative Content Online Before #2020Election!\n\nThe Deep Stat\xe2\x80\xa6'"
2019-09-12 23:37:48,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:37:13,b'RT @Electra661: Don\xe2\x80\x99t miss the #Friday @jfradioshow #PoliticalDisruptor segment with guest Michael Bluemling @4USAFreedom at 9:35 AM EST he\xe2\x80\xa6'
2019-09-12 23:37:06,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:37:01,b'RT @EpochTimes: \xe2\x80\x9cEvery top Democrat currently running\xe2\x80\xa6has vilified the police and made criminals out to be victims.\xe2\x80\x9d\n\nA #PoliceUnion repres\xe2\x80\xa6'
2019-09-12 23:36:59,b'@realDonaldTrump is the only president to ever treat members of Congress like his personal hired help. The Presiden\xe2\x80\xa6 https://t.co/fU8IAUnJFi'
2019-09-12 23:36:03,b'RT @Electra661: Don\xe2\x80\x99t miss the #Friday @jfradioshow #PoliticalDisruptor segment with guest Michael Bluemling @4USAFreedom at 9:35 AM EST he\xe2\x80\xa6'
2019-09-12 23:35:59,"b'RT @TravisRuger: We have money for healthcare, education and infrastructure.  Our politicians keep using it to perpetually bomb the world.\xe2\x80\xa6'"
2019-09-12 23:35:39,b'RT @thedailytexan: Our Democratic watch party for the #2020Election is happening TONIGHT! \n\xf0\x9f\x93\x8d Burdine Hall (BUR 108) \n\xe2\x8f\xb0 6-8 p.m. \n\xf0\x9f\x8e\x9f RSVP: ht\xe2\x80\xa6'
2019-09-12 23:35:29,"b'RT @phylie13: @HillaryClinton When will that ignorant ""individual"" be held accountable to US!\nWe want him out-\nummm..like YESTERDAY!\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x80\xa6'"
2019-09-12 23:35:27,b'RT @EpochTimes: \xe2\x80\x9cEvery top Democrat currently running\xe2\x80\xa6has vilified the police and made criminals out to be victims.\xe2\x80\x9d\n\nA #PoliceUnion repres\xe2\x80\xa6'
2019-09-12 23:35:23,b'RT @HigherHeightPAC: Join us and our team of Higher Heights contributors tonight for the #DemocraticDebate at 8 pm ET! @jbrownedianis \n@amb\xe2\x80\xa6'
2019-09-12 23:34:55,b'RT @RachelSThomas: Ahead of the #DemDebate tonight: Our new Hear That? Say This tool helps you challenge biased reactions to women candidat\xe2\x80\xa6'
2019-09-12 23:34:47,b'RT @HigherHeightPAC: Join us and our team of Higher Heights contributors tonight for the #DemocraticDebate at 8 pm ET!  @ljoywilliams\n@Asha\xe2\x80\xa6'
2019-09-12 23:34:39,"b'RT @marynewmanphoto: So far, Beto supporters have the biggest presence outside the debate stage #DemocraticDebate #2020Election https://t.c\xe2\x80\xa6'"
2019-09-12 23:34:25,"b'RT @THEHermanCain: ""What does it say that the conservatives are nicer to me"" than the lefties... ""I understand why people on the right call\xe2\x80\xa6'"
2019-09-12 23:34:06,"b""RT @KPRC2Vincent: President Trump supporters are outside TSU, the site of the Democratic Debate in Houston tonight.\n\nThey're using music to\xe2\x80\xa6"""
2019-09-12 23:33:19,b'RT @RachelSThomas: Ahead of the #DemDebate tonight: Our new Hear That? Say This tool helps you challenge biased reactions to women candidat\xe2\x80\xa6'
2019-09-12 23:33:17,b'IT\xe2\x80\x99S ALMOST TIME FOR THE DEBATE!! #2020Election #DebateNight #DemDebate3 #TeamPete #PeteButtigieg @PeteForAmerica https://t.co/bmQYhsR7C3'
2019-09-12 23:33:11,b'RT @RachelSThomas: Ahead of the #DemDebate tonight: Our new Hear That? Say This tool helps you challenge biased reactions to women candidat\xe2\x80\xa6'
2019-09-12 23:32:41,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:32:23,b'Ahead of the #DemDebate tonight: Our new Hear That? Say This tool helps you challenge biased reactions to women can\xe2\x80\xa6 https://t.co/MX9UyMG8ek'
2019-09-12 23:32:06,"b'RT @marynewmanphoto: So far, Beto supporters have the biggest presence outside the debate stage #DemocraticDebate #2020Election https://t.c\xe2\x80\xa6'"
2019-09-12 23:31:55,b'RT @EpochTimes: \xe2\x80\x9cEvery top Democrat currently running\xe2\x80\xa6has vilified the police and made criminals out to be victims.\xe2\x80\x9d\n\nA #PoliceUnion repres\xe2\x80\xa6'
2019-09-12 23:31:42,"b'RT @DCS_74: @POTUS  (1 of 2 Mr. President, I\xe2\x80\x99m contacting you to urge you not to succumb to pressures and then push universal background ch\xe2\x80\xa6'"
2019-09-12 23:31:42,b'RT @WisDems: It\xe2\x80\x99s time to put boots on the ground!  \xf0\x9f\xa5\xbe\xf0\x9f\xa5\xbe\xf0\x9f\xa5\xbe Join us for this Weekend of Action \xe2\x80\x94 we\xe2\x80\x99re setting the groundwork for a strong \xf0\x9f\x92\xaa #2\xe2\x80\xa6'
2019-09-12 23:31:20,b'RT @pollsofpolitics: What Percent chance do you  give @realDonaldTrump of being Re-elected as #Potus in the #2020Election??\n\nPlease vote an\xe2\x80\xa6'
2019-09-12 23:30:41,"b'@POTUS  (1 of 2 Mr. President, I\xe2\x80\x99m contacting you to urge you not to succumb to pressures and then push universal b\xe2\x80\xa6 https://t.co/D6P6ewn8h8'"
